@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_clustered'

@attribute Instance_number numeric
@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
1613,Weekends,Early_Morning,Road,'03 - Snow','07 - Dark','06 - Ice','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
1614,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
1615,Weekday,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
1616,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'03 - Rear end',Ottawa_west,0,cluster3
1617,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','03 - Yield sign','P.D. only','03 - Rear end',mid_town,0,cluster2
1618,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster3
1619,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster2
1620,Weekday,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster4
1621,Weekday,Night,Road,'03 - Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster6
1622,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster4
1623,Weekends,Afternoon,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster2
1624,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1625,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'99 - Other',downtown,0,cluster6
1626,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
1627,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','03 - Rear end',Ottawa_east,0,cluster2
1628,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
1629,Weekday,Night,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
1630,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster2
1631,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster6
1632,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
1633,Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','99 - Other',downtown,0,cluster8
1634,Weekday,Evening,Road,'01 - Clear','01 - Daylight','03 - Loose snow','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster5
1635,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster4
1636,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1637,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'02 - Angle',mid_town,0,cluster2
1638,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'01 - Approaching',downtown,0,cluster8
1639,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
1640,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',downtown,0,cluster4
1641,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster8
1642,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
1643,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster2
1644,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
1645,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster6
1646,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster4
1647,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
1648,Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','07 - SMV other',mid_town,0,cluster5
1649,Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','02 - Stop sign','P.D. only','03 - Rear end',downtown,0,cluster1
1650,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster1
1651,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1652,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','02 - Angle',mid_town,0,cluster1
1653,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
1654,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',downtown,0,cluster6
1655,Weekday,Night,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1656,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster6
1657,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
1658,Weekday,Night,Road,'01 - Clear','05 - Dusk','05 - Packed snow','10 - No control','P.D. only','01 - Approaching',mid_town,0,cluster1
1659,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','05 - Turning movement',mid_town,0,cluster1
1660,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster4
1661,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1662,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
1663,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1664,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster4
1665,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
1666,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
1667,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster2
1668,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1669,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_south,0,cluster4
1670,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'05 - Turning movement',Ottawa_east,0,cluster4
1671,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster4
1672,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1673,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
1674,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
1675,Weekends,Morning,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_west,0,cluster4
1676,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster1
1677,Weekends,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','03 - Yield sign','P.D. only','02 - Angle',Ottawa_east,0,cluster1
1678,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
1679,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
1680,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster2
1681,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
1682,Weekday,Mid_Night,Road,'00 - Unknown','07 - Dark','00 - Unknown','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster4
1683,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster2
1684,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','07 - SMV other',downtown,1,cluster3
1685,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster2
1686,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','05 - Turning movement',mid_town,0,cluster4
1687,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster4
1688,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','02 - Angle',Ottawa_west,0,cluster3
1689,Weekday,Noon,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster1
1690,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster2
1691,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_south,0,cluster3
1692,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster3
1693,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
1694,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','02 - Angle',Ottawa_west,0,cluster3
1695,Weekday,Noon,Road,'01 - Clear','03 - Dawn','05 - Packed snow','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1696,Weekends,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster4
1697,Weekends,Night,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
1698,Weekends,Night,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
1699,Weekends,Night,Road,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster4
1700,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster4
1701,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster4
1702,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',mid_town,0,cluster3
1703,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
1704,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','05 - Packed snow','02 - Stop sign','P.D. only','01 - Approaching',Ottawa_south,0,cluster2
1705,Weekends,Afternoon,highway,'03 - Snow','01 - Daylight','02 - Wet','10 - No control',Injury,'05 - Turning movement',mid_town,0,cluster2
1706,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster3
1707,Weekday,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
1708,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1709,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster3
1710,Weekday,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
1711,Weekends,Mid_Night,Road,'03 - Snow','00 - Unknown','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster7
1712,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
1713,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','02 - Angle',Ottawa_west,0,cluster3
1714,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster3
1715,Weekday,Night,Road,'03 - Snow','07 - Dark','05 - Packed snow','10 - No control','P.D. only','05 - Turning movement',downtown,0,cluster1
1716,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1717,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_west,0,cluster3
1718,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster3
1719,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster3
1720,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster3
1721,Weekday,Evening,Road,'03 - Snow','01 - Daylight','05 - Packed snow','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster0
1722,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster3
1723,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster3
1724,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster3
1725,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','02 - Angle',Ottawa_south,0,cluster3
1726,Weekends,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
1727,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
1728,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster6
1729,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster1
1730,Weekends,Early_Morning,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
1731,Weekday,Evening,Road,'03 - Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1732,Weekday,Mid_Night,Road,'00 - Unknown','00 - Unknown','00 - Unknown','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
1733,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',downtown,0,cluster3
1734,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster1
1735,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1736,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster1
1737,Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
1738,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster3
1739,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1740,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster5
1741,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster4
1742,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','04 - Slush','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster1
1743,Weekday,Early_Morning,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
1744,Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
1745,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster6
1746,Weekends,Evening,Road,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','05 - Turning movement',downtown,0,cluster3
1747,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
1748,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
1749,Weekday,Evening,Road,'04 - Freezing Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster8
1750,Weekday,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
1751,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','03 - Rear end',downtown,0,cluster1
1752,Weekday,Night,Road,'04 - Freezing Rain','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster6
1753,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
1754,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'04 - Sideswipe',mid_town,0,cluster1
1755,Weekday,Night,Road,'02 - Rain','05 - Dusk','04 - Slush','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster1
1756,Weekday,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','10 - No control',Injury,'02 - Angle',downtown,0,cluster1
1757,Weekday,Night,Road,'03 - Snow','05 - Dusk','06 - Ice','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster1
1758,Weekday,Mid_Night,Road,'03 - Snow','00 - Unknown','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster0
1759,Weekday,Night,Road,'04 - Freezing Rain','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster1
1760,Weekday,Mid_Night,Road,'01 - Clear','00 - Unknown','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster2
1761,Weekday,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster6
1762,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster1
1763,Weekday,Mid_Night,Road,'03 - Snow','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','99 - Other',Ottawa_east,0,cluster4
1764,Weekday,Mid_Night,Road,'04 - Freezing Rain','07 - Dark','04 - Slush','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster4
