@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_clustered'

@attribute Instance_number numeric
@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}
@attribute Cluster {cluster0}

@data
14896,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14897,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster0
14898,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14899,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14900,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
14901,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
14902,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,0,cluster0
14903,Weekends,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14904,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',mid_town,0,cluster0
14905,Weekends,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14906,Weekday,Mid_Night,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14907,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14908,Weekday,Night,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14909,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14910,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
14911,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster0
14912,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14913,Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14914,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
14915,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster0
14916,Weekday,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14917,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14918,Weekday,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14919,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14920,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
14921,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14922,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14923,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
14924,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14925,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster0
14926,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14927,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
14928,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',Ottawa_south,0,cluster0
14929,Weekday,Afternoon,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',Injury,'03 - Rear end',Ottawa_west,0,cluster0
14930,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14931,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
14932,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
14933,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster0
14934,Weekends,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14935,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster0
14936,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14937,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster0
14938,Weekends,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
14939,Weekends,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster0
14940,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster0
14941,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14942,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14943,Weekends,Evening,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
14944,Weekday,Noon,highway,'03 - Snow','03 - Dawn','04 - Slush','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14945,Weekday,Evening,highway,'03 - Snow','01 - Daylight','04 - Slush','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14946,Weekday,Noon,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14947,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
14948,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14949,Weekends,Night,highway,'03 - Snow','05 - Dusk','03 - Loose snow','10 - No control',Injury,'07 - SMV other',downtown,0,cluster0
14950,Weekday,Morning,highway,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14951,Weekday,Noon,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14952,Weekday,Noon,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14953,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14954,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',Injury,'01 - Approaching',mid_town,0,cluster0
14955,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
14956,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','99 - Other',mid_town,0,cluster0
14957,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
14958,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
14959,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14960,Weekday,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14961,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','99 - Other',downtown,0,cluster0
14962,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14963,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14964,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14965,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
14966,Weekends,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14967,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14968,Weekday,Noon,highway,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
14969,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
14970,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
14971,Weekday,Evening,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',Injury,'07 - SMV other',Ottawa_east,0,cluster0
14972,Weekday,Night,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
14973,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
14974,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14975,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14976,Weekends,Mid_Night,highway,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14977,Weekends,Evening,highway,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
14978,Weekends,Afternoon,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
14979,Weekends,Evening,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14980,Weekends,Evening,highway,'03 - Snow','01 - Daylight','04 - Slush','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14981,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
14982,Weekday,Noon,highway,'03 - Snow','03 - Dawn','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14983,Weekday,Noon,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
14984,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14985,Weekday,Noon,highway,'03 - Snow','03 - Dawn','06 - Ice','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
14986,Weekday,Noon,highway,'03 - Snow','03 - Dawn','05 - Packed snow','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
14987,Weekends,Noon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14988,Weekends,Afternoon,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
14989,Weekends,Afternoon,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
14990,Weekends,Night,highway,'03 - Snow','07 - Dark','06 - Ice','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
14991,Weekday,Night,highway,'01 - Clear','07 - Dark','03 - Loose snow','10 - No control','P.D. only','99 - Other',Ottawa_west,0,cluster0
14992,Weekends,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'06 - SMV unattended vehicle',Ottawa_south,0,cluster0
14993,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
14994,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',Ottawa_south,0,cluster0
14995,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
14996,Weekday,Morning,highway,'01 - Clear','07 - Dark','04 - Slush','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14997,Weekday,Evening,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
14998,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
14999,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
15000,Weekday,Night,highway,'01 - Clear','05 - Dusk','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster0
15001,Weekday,Night,highway,'01 - Clear','07 - Dark','02 - Wet','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster0
15002,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
15003,Weekday,Morning,highway,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
15004,Weekday,Noon,highway,'01 - Clear','07 - Dark','06 - Ice','10 - No control',Injury,'07 - SMV other',downtown,0,cluster0
15005,Weekday,Noon,highway,'05 - Drifting Snow','07 - Dark','06 - Ice','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
15006,Weekday,Noon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster0
15007,Weekday,Evening,highway,'03 - Snow','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15008,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster0
15009,Weekday,Noon,highway,'01 - Clear','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
15010,Weekday,Noon,highway,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
15011,Weekday,Morning,highway,'00 - Unknown','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
15012,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
15013,Weekday,Noon,highway,'01 - Clear','03 - Dawn','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15014,Weekday,Noon,highway,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
15015,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster0
15016,Weekday,Night,highway,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15017,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15018,Weekday,Noon,highway,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
15019,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'03 - Rear end',downtown,0,cluster0
15020,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
15021,Weekday,Mid_Night,highway,'03 - Snow','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
15022,Weekends,Afternoon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15023,Weekday,Noon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster0
15024,Weekday,Evening,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15025,Weekday,Early_Morning,highway,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
15026,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
15027,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
15028,Weekday,Evening,highway,'03 - Snow','01 - Daylight','04 - Slush','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15029,Weekday,Noon,highway,'03 - Snow','03 - Dawn','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
15030,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','04 - Slush','10 - No control','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
15031,Weekends,Noon,highway,'04 - Freezing Rain','07 - Dark','04 - Slush','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
15032,Weekends,Night,highway,'01 - Clear','07 - Dark','04 - Slush','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
15033,Weekends,Noon,highway,'03 - Snow','03 - Dawn','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
15034,Weekends,Mid_Night,highway,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
15035,Weekends,Night,highway,'01 - Clear','05 - Dusk','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
15036,Weekday,Noon,highway,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
15037,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
15038,Weekday,Night,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
15039,Weekends,Noon,highway,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
15040,Weekends,Night,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
